0,-22.5
0.00010842,-22.5
0.00065051,-22.5
0.003361,-22.5
0.016913,-22.504
0.084675,-22.595
0.26426,-23.421
0.48956,-25.618
0.74628,-29.599
1.0294,-35.629
1.3372,-43.81
1.6363,-52.965
1.9285,-62.58
2.2181,-72.272
2.5096,-81.675
2.8076,-90.407
3.1065,-97.808
3.3895,-103.21
3.6623,-106.72
3.93,-108.42
4.196,-108.37
4.463,-106.62
4.7335,-103.25
5.0103,-98.331
5.2968,-91.975
5.5984,-84.301
5.9243,-75.416
6.2499,-66.524
6.5792,-58.118
6.9195,-50.606
7.2489,-44.902
7.5605,-41.195
7.8646,-39.301
8.1666,-39.144
8.47,-40.673
8.7777,-43.824
9.093,-48.507
9.421,-54.622
9.7715,-62.09
10.125,-70.044
10.47,-77.587
10.812,-84.342
11.137,-89.638
11.44,-93.304
11.732,-95.495
12.019,-96.29
12.304,-95.741
12.591,-93.907
12.883,-90.855
13.185,-86.672
13.5,-81.455
13.84,-75.295
14.195,-68.76
14.551,-62.6
14.916,-57.184
15.261,-53.247
15.587,-50.81
15.904,-49.734
16.219,-49.956
16.536,-51.422
16.858,-54.065
17.19,-57.799
17.539,-62.533
17.92,-68.21
18.295,-73.841
18.666,-78.954
19.03,-83.129
19.364,-85.932
19.681,-87.54
19.991,-88.042
20.3,-87.491
20.611,-85.944
20.928,-83.467
21.257,-80.141
21.606,-76.056
21.992,-71.27
22.376,-66.643
22.766,-62.537
23.144,-59.442
23.494,-57.56
23.833,-56.747
24.168,-56.936
24.504,-58.075
24.846,-60.098
25.199,-62.929
25.574,-66.481
25.986,-70.669
26.389,-74.635
26.791,-78.066
27.168,-80.512
27.518,-81.944
27.857,-82.476
28.192,-82.166
28.528,-81.068
28.872,-79.243
29.228,-76.765
29.609,-73.716
30.028,-70.207
30.445,-66.941
30.869,-64.199
31.261,-62.416
31.629,-61.529
31.989,-61.445
32.347,-62.109
32.711,-63.467
33.086,-65.448
33.483,-67.974
33.922,-70.982
34.357,-73.836
34.793,-76.231
35.197,-77.809
35.574,-78.596
35.939,-78.686
36.302,-78.131
36.67,-76.985
37.05,-75.312
37.453,-73.186
37.898,-70.675
38.35,-68.279
38.807,-66.305
39.23,-65.077
39.626,-64.555
40.012,-64.655
40.398,-65.325
40.792,-66.511
41.202,-68.144
41.644,-70.151
42.119,-72.308
42.589,-74.162
43.045,-75.463
43.459,-76.094
43.857,-76.161
44.251,-75.719
44.65,-74.82
45.064,-73.522
45.506,-71.897
45.999,-70.043
46.489,-68.425
46.98,-67.249
47.419,-66.703
47.838,-66.671
48.253,-67.095
48.675,-67.924
49.114,-69.099
49.587,-70.55
50.1,-72.104
50.609,-73.386
51.094,-74.19
51.537,-74.484
51.966,-74.348
52.394,-73.831
52.834,-72.986
53.298,-71.873
53.814,-70.557
54.344,-69.346
54.88,-68.462
55.359,-68.077
55.811,-68.099
56.26,-68.474
56.717,-69.152
57.197,-70.076
57.726,-71.183
58.278,-72.232
58.832,-72.99
59.329,-73.312
59.797,-73.274
60.26,-72.93
60.733,-72.326
61.232,-71.517
61.789,-70.565
62.362,-69.717
62.943,-69.156
63.453,-68.992
63.939,-69.132
64.426,-69.53
64.929,-70.136
65.472,-70.894
66.072,-71.693
66.669,-72.282
67.22,-72.541
67.729,-72.508
68.23,-72.234
68.743,-71.765
69.289,-71.151
69.913,-70.451
70.533,-69.914
71.123,-69.655
71.659,-69.67
72.183,-69.9
72.717,-70.304
73.286,-70.833
73.94,-71.426
74.584,-71.856
75.187,-72.031
75.739,-71.973
76.282,-71.734
76.842,-71.355
77.448,-70.884
78.122,-70.416
78.796,-70.124
79.399,-70.069
79.967,-70.199
80.539,-70.471
81.141,-70.844
81.826,-71.265
82.523,-71.574
83.181,-71.682
83.777,-71.61
84.366,-71.403
84.98,-71.1
85.663,-70.749
86.389,-70.465
87.097,-70.355
87.723,-70.413
88.336,-70.591
88.975,-70.851
89.689,-71.149
90.443,-71.376
91.166,-71.444
91.811,-71.37
92.45,-71.199
93.124,-70.965
93.903,-70.714
94.689,-70.567
95.401,-70.565
96.064,-70.669
96.74,-70.845
97.477,-71.056
98.296,-71.231
99.111,-71.283
99.814,-71.219
100.51,-71.084
101.24,-70.909
102.1,-70.743
102.96,-70.681
103.7,-70.726
104.42,-70.838
105.18,-70.985
106.07,-71.127
106.96,-71.176
107.73,-71.131
108.47,-71.03
109.27,-70.904
110.2,-70.795
111.13,-70.774
111.92,-70.83
112.7,-70.926
113.57,-71.033
114.52,-71.099
115.41,-71.086
116.22,-71.021
117.06,-70.932
118.05,-70.849
119.05,-70.833
119.91,-70.877
120,-70.884
