1.845999999999999943e+02,5.916666666666666288e+02,-1.873813145857242679e+00
1.881500000000000057e+02,5.916666666666666288e+02,-2.789911060392292086e+00
1.917000000000000171e+02,5.916666666666666288e+02,-3.681245526846782745e+00
1.952500000000000284e+02,5.916666666666666288e+02,-4.539904997395466602e+00
1.988000000000000114e+02,5.916666666666666288e+02,-5.358267949789967233e+00
2.023500000000000227e+02,5.916666666666666288e+02,-6.129070536529769520e+00
2.058999999999999773e+02,5.916666666666666288e+02,-6.845471059286879267e+00
2.094499999999999886e+02,5.916666666666666288e+02,-7.501110696304591485e+00
2.130000000000000000e+02,5.916666666666666288e+02,-8.090169943749472736e+00
2.165499999999999829e+02,5.916666666666666288e+02,-8.607420270039431998e+00
2.200999999999999943e+02,5.916666666666666288e+02,-9.048270524660193104e+00
2.236500000000000057e+02,5.916666666666666288e+02,-9.408807689542253883e+00
2.272000000000000171e+02,5.916666666666666288e+02,-9.685831611286312537e+00
2.307500000000000000e+02,5.916666666666666288e+02,-9.876883405951376815e+00
2.343000000000000114e+02,5.916666666666666288e+02,-9.980267284282716034e+00
2.378500000000000227e+02,5.916666666666666288e+02,-9.995065603657314668e+00
2.414000000000000057e+02,5.916666666666666288e+02,-9.921147013144778981e+00
2.449500000000000171e+02,5.916666666666666288e+02,-9.759167619387472570e+00
2.485000000000000284e+02,5.916666666666666288e+02,-9.510565162951534646e+00
2.520499999999999829e+02,5.916666666666666288e+02,-9.177546256839814731e+00
2.555999999999999943e+02,5.916666666666666288e+02,-8.763066800438638282e+00
2.591499999999999773e+02,5.916666666666666288e+02,-8.270805742745618971e+00
2.626999999999999886e+02,5.916666666666666288e+02,-7.705132427757895641e+00
2.662500000000000000e+02,5.916666666666666288e+02,-7.071067811865477282e+00
2.698000000000000114e+02,5.916666666666666288e+02,-6.374239897486896567e+00
2.733500000000000227e+02,5.916666666666666288e+02,-5.620833778521310720e+00
2.769000000000000341e+02,5.916666666666666288e+02,-4.817536741017153901e+00
2.804499999999999886e+02,5.916666666666666288e+02,-3.971478906347804205e+00
2.840000000000000000e+02,5.916666666666666288e+02,-3.090169943749477177e+00
2.875500000000000114e+02,5.916666666666666288e+02,-2.181432413965425088e+00
2.911000000000000227e+02,5.916666666666666288e+02,-1.253332335643038364e+00
2.946500000000000341e+02,5.916666666666666288e+02,-3.141075907812753698e-01
2.981999999999999886e+02,5.916666666666666288e+02,6.279051952931270497e-01
3.017500000000000000e+02,5.916666666666666288e+02,1.564344650402296644e+00
3.053000000000000114e+02,5.916666666666666288e+02,2.486898871648548059e+00
3.088500000000000227e+02,5.916666666666666288e+02,3.387379202452909244e+00
3.123999999999999773e+02,5.916666666666666288e+02,4.257792915650717269e+00
3.159499999999999886e+02,5.916666666666666288e+02,5.090414157503714065e+00
3.195000000000000000e+02,5.916666666666666288e+02,5.877852522924729151e+00
3.230500000000000114e+02,5.916666666666666288e+02,6.613118653236512934e+00
3.266000000000000227e+02,5.916666666666666288e+02,7.289686274214117745e+00
3.301500000000000341e+02,5.916666666666666288e+02,7.901550123756902799e+00
3.337000000000000455e+02,5.916666666666666288e+02,8.443279255020156526e+00
3.372500000000000000e+02,5.916666666666666288e+02,8.910065241883680542e+00
3.408000000000000114e+02,5.916666666666666288e+02,9.297764858882514361e+00
3.443499999999999659e+02,5.916666666666666288e+02,9.602936856769430207e+00
3.478999999999999773e+02,5.916666666666666288e+02,9.822872507286884769e+00
3.514499999999999886e+02,5.916666666666666288e+02,9.955619646030800851e+00
3.550000000000000000e+02,5.916666666666666288e+02,1.000000000000000000e+01
