0.000000000000000000e+00,3.550000000000000000e+01,1.000000000000000000e+00
7.244897959183672631e-01,3.550000000000000000e+01,9.815591569910653291e-01
1.448979591836734526e+00,3.550000000000000000e+01,9.269167573460217469e-01
2.173469387755102122e+00,3.550000000000000000e+01,8.380881048918407128e-01
2.897959183673469052e+00,3.550000000000000000e+01,7.183493500977276014e-01
3.622448979591836427e+00,3.550000000000000000e+01,5.721166601221697734e-01
4.346938775510204245e+00,3.550000000000000000e+01,4.047833431223940015e-01
5.071428571428571175e+00,3.550000000000000000e+01,2.225209339563144484e-01
5.795918367346938105e+00,3.550000000000000000e+01,3.205157757165533194e-02
6.520408163265305035e+00,3.550000000000000000e+01,-1.595998950333789579e-01
7.244897959183672853e+00,3.550000000000000000e+01,-3.453650544213072715e-01
7.969387755102039783e+00,3.550000000000000000e+01,-5.183925683105246041e-01
8.693877551020408490e+00,3.550000000000000000e+01,-6.723008902613165638e-01
9.418367346938774531e+00,3.550000000000000000e+01,-8.014136218679562829e-01
1.014285714285714235e+01,3.550000000000000000e+01,-9.009688679024190350e-01
1.086734693877550839e+01,3.550000000000000000e+01,-9.672948630390293401e-01
1.159183673469387621e+01,3.550000000000000000e+01,-9.979453927503363353e-01
1.231632653061224403e+01,3.550000000000000000e+01,-9.917900138232461638e-01
1.304081632653061007e+01,3.550000000000000000e+01,-9.490557470106688598e-01
1.376530612244897966e+01,3.550000000000000000e+01,-8.713187041233895203e-01
1.448979591836734571e+01,3.550000000000000000e+01,-7.614459583691348676e-01
1.521428571428571352e+01,3.550000000000000000e+01,-6.234898018587337054e-01
1.593877551020407957e+01,3.550000000000000000e+01,-4.625382902408360919e-01
1.666326530612244738e+01,3.550000000000000000e+01,-2.845275866310332247e-01
1.738775510204081698e+01,3.550000000000000000e+01,-9.602302590768244106e-02
1.811224489795918302e+01,3.550000000000000000e+01,9.602302590768208024e-02
1.883673469387754906e+01,3.550000000000000000e+01,2.845275866310311708e-01
1.956122448979591510e+01,3.550000000000000000e+01,4.625382902408349817e-01
2.028571428571428470e+01,3.550000000000000000e+01,6.234898018587333723e-01
2.101020408163265429e+01,3.550000000000000000e+01,7.614459583691344235e-01
2.173469387755101678e+01,3.550000000000000000e+01,8.713187041233889651e-01
2.245918367346938638e+01,3.550000000000000000e+01,9.490557470106684157e-01
2.318367346938775242e+01,3.550000000000000000e+01,9.917900138232460527e-01
2.390816326530612201e+01,3.550000000000000000e+01,9.979453927503363353e-01
2.463265306122448806e+01,3.550000000000000000e+01,9.672948630390295621e-01
2.535714285714285410e+01,3.550000000000000000e+01,9.009688679024195901e-01
2.608163265306122014e+01,3.550000000000000000e+01,8.014136218679572821e-01
2.680612244897958973e+01,3.550000000000000000e+01,6.723008902613174520e-01
2.753061224489795933e+01,3.550000000000000000e+01,5.183925683105257143e-01
2.825510204081632182e+01,3.550000000000000000e+01,3.453650544213091034e-01
2.897959183673469141e+01,3.550000000000000000e+01,1.595998950333806510e-01
2.970408163265305745e+01,3.550000000000000000e+01,-3.205157757165385396e-02
3.042857142857142705e+01,3.550000000000000000e+01,-2.225209339563140876e-01
3.115306122448979664e+01,3.550000000000000000e+01,-4.047833431223928358e-01
3.187755102040815913e+01,3.550000000000000000e+01,-5.721166601221681081e-01
3.260204081632652873e+01,3.550000000000000000e+01,-7.183493500977270463e-01
3.332653061224489477e+01,3.550000000000000000e+01,-8.380881048918398246e-01
3.405102040816326081e+01,3.550000000000000000e+01,-9.269167573460215248e-01
3.477551020408163396e+01,3.550000000000000000e+01,-9.815591569910651071e-01
3.550000000000000000e+01,3.550000000000000000e+01,-1.000000000000000000e+00
